Trade #,Type,Date and time,Signal,Price USD,Position size (qty),Position size (value),Net P&L USD,Net P&L %,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative P&L USD,Cumulative P&L %
1,Exit long,2012-01-26 12:00,Long Exit,4,1248.751248,9990.009984,-5009.99,-50.10,0,0.00,-5004.99,-50.05,-5009.99,-50.10
1,Entry long,2012-01-26 12:00,Long,8,1248.751248,9990.009984,-5009.99,-50.10,0,0.00,-5004.99,-50.05,-5009.99,-50.10
2,Exit long,2012-02-03 00:00,Long Exit,4,623.128121,4985.024968,-2499.99,-50.10,0,0.00,-2497.5,-50.05,-7509.98,-75.10
2,Entry long,2012-02-03 00:00,Long,8,623.128121,4985.024968,-2499.99,-50.10,0,0.00,-2497.5,-50.05,-7509.98,-75.10
3,Exit long,2012-02-03 16:00,Long Exit,4,310.941554,2487.532432,-1247.5,-50.10,0,0.00,-1246.25,-50.05,-8757.48,-87.57
3,Entry long,2012-02-03 16:00,Long,8,310.941554,2487.532432,-1247.5,-50.10,0,0.00,-1246.25,-50.05,-8757.48,-87.57
4,Exit long,2012-02-05 16:00,Long Exit,6,155.160146,1241.281168,-312.49,-25.15,0,0.00,-311.56,-25.07,-9069.97,-90.70
4,Entry long,2012-02-05 16:00,Long,8,155.160146,1241.281168,-312.49,-25.15,0,0.00,-311.56,-25.07,-9069.97,-90.70
5,Exit long,2012-02-22 20:00,Long Exit,5,132.728688,929.100816,-267.05,-28.71,0,0.00,-266.39,-28.64,-9337.02,-93.37
5,Entry long,2012-02-22 20:00,Long,7,132.728688,929.100816,-267.05,-28.71,0,0.00,-266.39,-28.64,-9337.02,-93.37
6,Exit long,2012-03-02 12:00,Long Exit,5,94.616783,662.317481,-190.37,-28.71,0,0.00,-189.9,-28.64,-9527.39,-95.27
6,Entry long,2012-03-02 12:00,Long,7,94.616783,662.317481,-190.37,-28.71,0,0.00,-189.9,-28.64,-9527.39,-95.27
7,Exit long,2012-03-13 16:00,Long Exit,3,67.448385,472.138695,-270.47,-57.23,0,0.00,-270.27,-57.19,-9797.86,-97.98
7,Entry long,2012-03-13 16:00,Long,7,67.448385,472.138695,-270.47,-57.23,0,0.00,-270.27,-57.19,-9797.86,-97.98
8,Exit long,2012-03-19 04:00,Long Exit,3,28.848695,201.940865,-115.68,-57.23,0,0.00,-115.6,-57.19,-9913.54,-99.14
8,Entry long,2012-03-19 04:00,Long,7,28.848695,201.940865,-115.68,-57.23,0,0.00,-115.6,-57.19,-9913.54,-99.14
9,Exit long,2012-06-07 12:00,Long Exit,6,12.339024,86.373168,-12.5,-14.46,0,0.00,-24.76,-28.64,-9926.04,-99.26
9,Entry long,2012-03-28 16:00,Long,7,12.339024,86.373168,-12.5,-14.46,0,0.00,-24.76,-28.64,-9926.04,-99.26
10,Exit long,2012-07-03 08:00,Long Exit,7,8.20958,73.88622,-16.55,-22.38,0,0.00,-16.49,-22.30,-9942.59,-99.43
10,Entry long,2012-07-03 08:00,Long,9,8.20958,73.88622,-16.55,-22.38,0,0.00,-16.49,-22.30,-9942.59,-99.43
11,Exit long,2012-07-17 00:00,Long Exit,9,5.735224,57.35224,-5.84,-10.18,0,0.00,-11.53,-20.08,-9948.43,-99.48
11,Entry long,2012-07-16 16:00,Long,10,5.735224,57.35224,-5.84,-10.18,0,0.00,-11.53,-20.08,-9948.43,-99.48
12,Exit long,2012-08-01 12:00,Long Exit,10,4.683081,51.513891,-4.78,-9.27,0,0.00,-9.42,-18.26,-9953.22,-99.53
12,Entry long,2012-07-27 12:00,Long,11,4.683081,51.513891,-4.78,-9.27,0,0.00,-9.42,-18.26,-9953.22,-99.53
13,Exit long,2012-08-09 12:00,Long Exit,12,3.595172,46.737236,-3.69,-7.88,0,0.00,-7.24,-15.47,-9956.9,-99.57
13,Entry long,2012-08-09 08:00,Long,13,3.595172,46.737236,-3.69,-7.88,0,0.00,-7.24,-15.47,-9956.9,-99.57
14,Exit long,2012-08-15 12:00,Long Exit,13,3.075419,43.055866,-3.16,-7.33,0,0.00,-6.19,-14.37,-9960.06,-99.60
14,Entry long,2012-08-14 00:00,Long,14,3.075419,43.055866,-3.16,-7.33,0,0.00,-6.19,-14.37,-9960.06,-99.60
15,Exit long,2012-09-04 00:00,Long Exit,8,3.069274,36.831288,-12.34,-33.47,0,0.00,-12.31,-33.40,-9972.4,-99.72
15,Entry long,2012-09-04 00:00,Long,12,3.069274,36.831288,-12.34,-33.47,0,0.00,-12.31,-33.40,-9972.4,-99.72
16,Exit long,2012-09-08 12:00,Long Exit,8,2.121109,27.574417,-10.65,-38.58,0,0.00,-10.63,-38.52,-9983.05,-99.83
16,Entry long,2012-09-06 00:00,Long,13,2.121109,27.574417,-10.65,-38.58,0,0.00,-10.63,-38.52,-9983.05,-99.83
17,Exit long,2012-09-14 00:00,Long Exit,9,1.302689,16.934957,-5.24,-30.91,0,0.00,-5.23,-30.84,-9988.29,-99.88
17,Entry long,2012-09-14 00:00,Long,13,1.302689,16.934957,-5.24,-30.91,0,0.00,-5.23,-30.84,-9988.29,-99.88
18,Exit long,2012-09-19 16:00,Long Exit,13,0.83577,11.70078,-0.86,-7.33,0,0.00,-1.68,-14.37,-9989.15,-99.89
18,Entry long,2012-09-18 08:00,Long,14,0.83577,11.70078,-0.86,-7.33,0,0.00,-1.68,-14.37,-9989.15,-99.89
19,Exit long,2012-10-02 16:00,Long Exit,13,0.722887,10.843305,-1.47,-13.51,0,0.00,-1.46,-13.42,-9990.61,-99.91
19,Entry long,2012-10-02 16:00,Long,15,0.722887,10.843305,-1.47,-13.51,0,0.00,-1.46,-13.42,-9990.61,-99.91
20,Exit long,2012-10-03 00:00,Long Exit,10,0.62525,9.37875,-3.14,-33.47,0,0.00,-3.14,-33.40,-9993.75,-99.94
20,Entry long,2012-10-03 00:00,Long,15,0.62525,9.37875,-3.14,-33.47,0,0.00,-3.14,-33.40,-9993.75,-99.94
21,Exit long,2012-10-08 04:00,Long Exit,9,0.445715,6.24001,-2.24,-35.84,0,0.00,-2.23,-35.78,-9995.99,-99.96
21,Entry long,2012-10-07 04:00,Long,14,0.445715,6.24001,-2.24,-35.84,0,0.00,-2.23,-35.78,-9995.99,-99.96
22,Exit long,2012-11-02 16:00,Long Exit,8,0.307955,4.003415,-1.55,-38.58,0,0.00,-1.54,-38.52,-9997.54,-99.98
22,Entry long,2012-11-01 00:00,Long,13,0.307955,4.003415,-1.55,-38.58,0,0.00,-1.54,-38.52,-9997.54,-99.98
23,Exit long,2012-11-16 12:00,Long Exit,12,0.189133,2.458729,-0.19,-7.88,0,0.00,-0.38,-15.47,-9997.73,-99.98
23,Entry long,2012-11-14 20:00,Long,13,0.189133,2.458729,-0.19,-7.88,0,0.00,-0.38,-15.47,-9997.73,-99.98
24,Exit long,2012-11-16 16:00,Long Exit,9,0.174235,2.265055,-0.7,-30.91,0,0.00,-0.7,-30.84,-9998.43,-99.98
24,Entry long,2012-11-16 16:00,Long,13,0.174235,2.265055,-0.7,-30.91,0,0.00,-0.7,-30.84,-9998.43,-99.98
25,Exit long,2012-11-28 08:00,Long Exit,13,0.111784,1.564976,-0.11,-7.33,0,0.00,-0.23,-14.37,-9998.55,-99.99
25,Entry long,2012-11-23 20:00,Long,14,0.111784,1.564976,-0.11,-7.33,0,0.00,-0.23,-14.37,-9998.55,-99.99
26,Exit long,2012-12-06 12:00,Long Exit,14,0.096686,1.45029,-0.1,-6.85,0,0.00,-0.19,-13.42,-9998.65,-99.99
26,Entry long,2012-12-04 12:00,Long,15,0.096686,1.45029,-0.1,-6.85,0,0.00,-0.19,-13.42,-9998.65,-99.99
27,Exit long,2012-12-14 16:00,Long Exit,11,0.084431,1.350896,-0.42,-31.39,0,0.00,-0.42,-31.32,-9999.07,-99.99
27,Entry long,2012-12-14 12:00,Long,16,0.084431,1.350896,-0.42,-31.39,0,0.00,-0.42,-31.32,-9999.07,-99.99
28,Exit long,2012-12-15 12:00,Long Exit,11,0.061793,0.926895,-0.25,-26.81,0,0.00,-0.25,-26.74,-9999.32,-99.99
28,Entry long,2012-12-15 12:00,Long,15,0.061793,0.926895,-0.25,-26.81,0,0.00,-0.25,-26.74,-9999.32,-99.99
29,Exit long,2013-01-08 16:00,Long Exit,11,0.045224,0.67836,-0.18,-26.81,0,0.00,-0.18,-26.74,-9999.5,-100.00
29,Entry long,2013-01-08 16:00,Long,15,0.045224,0.67836,-0.18,-26.81,0,0.00,-0.18,-26.74,-9999.5,-100.00
30,Exit long,2013-01-16 08:00,Long Exit,15,0.03103,0.49648,-0.03,-6.44,0,0.00,-0.06,-12.59,-9999.53,-100.00
30,Entry long,2013-01-15 16:00,Long,16,0.03103,0.49648,-0.03,-6.44,0,0.00,-0.06,-12.59,-9999.53,-100.00
31,Exit long,2013-01-21 12:00,Long Exit,17,0.025806,0.464508,-0.03,-5.74,0,0.00,-0.05,-11.20,-9999.56,-100.00
31,Entry long,2013-01-21 12:00,Long,18,0.025806,0.464508,-0.03,-5.74,0,0.00,-0.05,-11.20,-9999.56,-100.00
32,Exit long,2013-01-28 20:00,Long Exit,19,0.021891,0.43782,-0.02,-5.19,0,0.00,-0.04,-10.09,-9999.58,-100.00
32,Entry long,2013-01-28 08:00,Long,20,0.021891,0.43782,-0.02,-5.19,0,0.00,-0.04,-10.09,-9999.58,-100.00
33,Exit long,2013-02-07 12:00,Long Exit,22,0.018048,0.415104,-0.02,-4.54,0,0.00,-0.04,-8.79,-9999.6,-100.00
33,Entry long,2013-02-06 12:00,Long,23,0.018048,0.415104,-0.02,-4.54,0,0.00,-0.04,-8.79,-9999.6,-100.00
34,Exit long,2013-02-17 20:00,Long Exit,27,0.014152,0.396256,-0.01,-3.76,0,0.00,-0.03,-7.24,-9999.62,-100.00
34,Entry long,2013-02-17 20:00,Long,28,0.014152,0.396256,-0.01,-3.76,0,0.00,-0.03,-7.24,-9999.62,-100.00
35,Exit long,2013-02-19 08:00,Long Exit,25,0.012711,0.38133,-0.06,-16.83,0,0.00,-0.06,-16.75,-9999.68,-100.00
35,Entry long,2013-02-19 08:00,Long,30,0.012711,0.38133,-0.06,-16.83,0,0.00,-0.06,-16.75,-9999.68,-100.00
36,Exit long,2013-02-26 08:00,Long Exit,32,0.009911,0.317152,-0.001,-0.20,0,0.00,-0.02,-6.34,-9999.68,-100.00
36,Entry long,2013-02-26 08:00,Long,32,0.009911,0.317152,-0.001,-0.20,0,0.00,-0.02,-6.34,-9999.68,-100.00
37,Exit long,2013-03-05 04:00,Long Exit,38,0.008116,0.316524,-0.01,-2.76,0,0.00,-0.02,-5.22,-9999.69,-100.00
37,Entry long,2013-03-04 20:00,Long,39,0.008116,0.316524,-0.01,-2.76,0,0.00,-0.02,-5.22,-9999.69,-100.00
38,Exit long,2013-03-09 12:00,Long Exit,43,0.006412,0.301364,-0.03,-8.69,0,0.00,-0.03,-8.60,-9999.72,-100.00
38,Entry long,2013-03-09 12:00,Long,47,0.006412,0.301364,-0.03,-8.69,0,0.00,-0.03,-8.60,-9999.72,-100.00
39,Exit long,2013-03-10 20:00,Long Exit,43,0.005866,0.281568,-0.03,-10.60,0,0.00,-0.03,-10.51,-9999.75,-100.00
39,Entry long,2013-03-10 12:00,Long,48,0.005866,0.281568,-0.03,-10.60,0,0.00,-0.03,-10.51,-9999.75,-100.00
40,Exit long,2013-03-18 20:00,Long Exit,49,0.005138,0.251762,-0.001,-0.20,0,0.00,-0.01,-4.18,-9999.75,-100.00
40,Entry long,2013-03-15 12:00,Long,49,0.005138,0.251762,-0.001,-0.20,0,0.00,-0.01,-4.18,-9999.75,-100.00
41,Exit long,2013-03-25 00:00,Long Exit,67,0.003489,0.251208,-0.02,-7.13,0,0.00,-0.02,-7.04,-9999.77,-100.00
41,Entry long,2013-03-25 00:00,Long,72,0.003489,0.251208,-0.02,-7.13,0,0.00,-0.02,-7.04,-9999.77,-100.00
42,Exit long,2013-04-01 12:00,Long Exit,99,0.002381,0.233338,0.002,0.82,0.002,0.92,-0.005,-2.14,-9999.76,-100.00
42,Entry long,2013-04-01 12:00,Long,98,0.002381,0.233338,0.002,0.82,0.002,0.92,-0.005,-2.14,-9999.76,-100.00
43,Exit long,2013-04-07 08:00,Long Exit,147,0.001633,0.235152,0.004,1.88,0.005,1.98,-0.004,-1.49,-9999.76,-100.00
43,Entry long,2013-04-07 08:00,Long,144,0.001633,0.235152,0.004,1.88,0.005,1.98,-0.004,-1.49,-9999.76,-100.00
44,Exit long,2013-04-07 16:00,Long Exit,152,0.001507,0.239613,-0.01,-4.59,0.001,0.53,-0.01,-4.50,-9999.77,-100.00
44,Entry long,2013-04-07 16:00,Long,159,0.001507,0.239613,-0.01,-4.59,0.001,0.53,-0.01,-4.50,-9999.77,-100.00
45,Exit long,2013-04-15 16:00,Long Exit,89,0.002407,0.228665,-0.01,-6.50,0,0.00,-0.01,-6.41,-9999.79,-100.00
45,Entry long,2013-04-15 16:00,Long,95,0.002407,0.228665,-0.01,-6.50,0,0.00,-0.01,-6.41,-9999.79,-100.00
46,Exit long,2013-04-16 04:00,Long Exit,54,0.003623,0.213757,-0.02,-8.66,0,0.00,-0.02,-8.57,-9999.8,-100.00
46,Entry long,2013-04-16 04:00,Long,59,0.003623,0.213757,-0.02,-8.66,0,0.00,-0.02,-8.57,-9999.8,-100.00
47,Exit long,2013-04-24 00:00,Long Exit,142,0.001405,0.195295,0.004,1.95,0.004,2.06,-0.003,-1.54,-9999.8,-100.00
47,Entry long,2013-04-24 00:00,Long,139,0.001405,0.195295,0.004,1.95,0.004,2.06,-0.003,-1.54,-9999.8,-100.00
48,Exit long,2013-05-11 20:00,Long Exit,112,0.001687,0.199066,-0.01,-5.27,0,0.00,-0.01,-5.18,-9999.81,-100.00
48,Entry long,2013-05-11 16:00,Long,118,0.001687,0.199066,-0.01,-5.27,0,0.00,-0.01,-5.18,-9999.81,-100.00
49,Exit long,2013-05-24 12:00,Long Exit,126,0.001521,0.188604,0.003,1.41,0.003,1.51,-0.005,-2.52,-9999.81,-100.00
49,Entry long,2013-05-23 20:00,Long,124,0.001521,0.188604,0.003,1.41,0.003,1.51,-0.005,-2.52,-9999.81,-100.00
50,Exit long,2013-06-02 08:00,Long Exit,123,0.001471,0.19123,-0.01,-5.57,0,0.00,-0.01,-5.48,-9999.82,-100.00
50,Entry long,2013-05-31 04:00,Long,130,0.001471,0.19123,-0.01,-5.57,0,0.00,-0.01,-5.48,-9999.82,-100.00
51,Exit long,2013-06-14 04:00,Long Exit,103,0.001788,0.180588,0.003,1.78,0.003,1.88,-0.01,-3.07,-9999.82,-100.00
51,Entry long,2013-06-14 04:00,Long,101,0.001788,0.180588,0.003,1.78,0.003,1.88,-0.01,-3.07,-9999.82,-100.00
52,Exit long,2013-06-18 16:00,Long Exit,102,0.001686,0.182088,-0.01,-5.74,0,0.00,-0.01,-5.65,-9999.83,-100.00
52,Entry long,2013-06-18 16:00,Long,108,0.001686,0.182088,-0.01,-5.74,0,0.00,-0.01,-5.65,-9999.83,-100.00
53,Exit long,2013-06-24 04:00,Long Exit,96,0.001699,0.173298,-0.01,-6.07,0,0.00,-0.01,-5.98,-9999.84,-100.00
53,Entry long,2013-06-22 16:00,Long,102,0.001699,0.173298,-0.01,-6.07,0,0.00,-0.01,-5.98,-9999.84,-100.00
54,Exit long,2013-07-03 20:00,Long Exit,77,0.001962,0.162846,-0.01,-7.41,0,0.00,-0.01,-7.32,-9999.85,-100.00
54,Entry long,2013-07-03 20:00,Long,83,0.001962,0.162846,-0.01,-7.41,0,0.00,-0.01,-7.32,-9999.85,-100.00
55,Exit long,2013-07-14 20:00,Long Exit,88,0.001603,0.150682,-0.01,-6.57,0,0.00,-0.01,-6.48,-9999.86,-100.00
55,Entry long,2013-07-14 12:00,Long,94,0.001603,0.150682,-0.01,-6.57,0,0.00,-0.01,-6.48,-9999.86,-100.00
56,Exit long,2013-07-27 04:00,Long Exit,86,0.001531,0.140852,-0.01,-6.71,0,0.00,-0.01,-6.62,-9999.87,-100.00
56,Entry long,2013-07-26 04:00,Long,92,0.001531,0.140852,-0.01,-6.71,0,0.00,-0.01,-6.62,-9999.87,-100.00
57,Exit long,2013-08-07 16:00,Long Exit,94,0.001314,0.1314,-0.01,-6.19,0,0.00,-0.01,-6.09,-9999.88,-100.00
57,Entry long,2013-08-06 12:00,Long,100,0.001314,0.1314,-0.01,-6.19,0,0.00,-0.01,-6.09,-9999.88,-100.00
58,Exit long,2013-08-13 20:00,Long Exit,98,0.001271,0.123287,0.001,0.83,0.001,0.93,-0.003,-2.16,-9999.88,-100.00
58,Entry long,2013-08-13 04:00,Long,97,0.001271,0.123287,0.001,0.83,0.001,0.93,-0.003,-2.16,-9999.88,-100.00
59,Exit long,2013-08-19 08:00,Long Exit,99,0.001183,0.124215,-0.01,-5.90,0,0.00,-0.01,-5.81,-9999.88,-100.00
59,Entry long,2013-08-19 08:00,Long,105,0.001183,0.124215,-0.01,-5.90,0,0.00,-0.01,-5.81,-9999.88,-100.00
60,Exit long,2013-08-30 16:00,Long Exit,120,0.000921,0.116967,-0.01,-5.70,0,0.00,-0.01,-5.61,-9999.89,-100.00
60,Entry long,2013-08-30 16:00,Long,127,0.000921,0.116967,-0.01,-5.70,0,0.00,-0.01,-5.61,-9999.89,-100.00
61,Exit long,2013-09-11 04:00,Long Exit,119,0.000875,0.11025,-0.01,-5.74,0,0.00,-0.01,-5.65,-9999.9,-100.00
61,Entry long,2013-09-10 16:00,Long,126,0.000875,0.11025,-0.01,-5.74,0,0.00,-0.01,-5.65,-9999.9,-100.00
62,Exit long,2013-09-14 16:00,Long Exit,122,0.000812,0.103936,-0.01,-4.88,0.001,0.68,-0.005,-4.78,-9999.9,-100.00
62,Entry long,2013-09-13 00:00,Long,128,0.000812,0.103936,-0.01,-4.88,0.001,0.68,-0.005,-4.78,-9999.9,-100.00
63,Exit long,2013-09-30 08:00,Long Exit,121,0.000772,0.098044,-0.005,-4.91,0.001,1.47,-0.005,-4.82,-9999.91,-100.00
63,Entry long,2013-09-27 04:00,Long,127,0.000772,0.098044,-0.005,-4.91,0.001,1.47,-0.005,-4.82,-9999.91,-100.00
64,Exit long,2013-10-02 20:00,Long Exit,107,0.000832,0.094016,-0.01,-5.50,0,0.00,-0.01,-5.40,-9999.91,-100.00
64,Entry long,2013-10-02 20:00,Long,113,0.000832,0.094016,-0.01,-5.50,0,0.00,-0.01,-5.40,-9999.91,-100.00
65,Exit long,2013-10-13 16:00,Long Exit,131,0.000689,0.088881,0.001,1.35,0.001,1.45,-0.002,-2.42,-9999.91,-100.00
65,Entry long,2013-10-11 08:00,Long,129,0.000689,0.088881,0.001,1.35,0.001,1.45,-0.002,-2.42,-9999.91,-100.00
66,Exit long,2013-10-29 12:00,Long Exit,200,0.000462,0.09009,0.002,2.36,0.002,2.46,-0.002,-2.15,-9999.91,-100.00
66,Entry long,2013-10-28 04:00,Long,195,0.000462,0.09009,0.002,2.36,0.002,2.46,-0.002,-2.15,-9999.91,-100.00
67,Exit long,2013-11-04 00:00,Long Exit,212,0.000445,0.092115,0.002,2.21,0.002,2.31,-0.001,-1.55,-9999.91,-100.00
67,Entry long,2013-11-03 04:00,Long,207,0.000445,0.092115,0.002,2.21,0.002,2.31,-0.001,-1.55,-9999.91,-100.00
68,Exit long,2013-11-12 08:00,Long Exit,356,0.000271,0.094037,0.002,2.39,0.002,2.49,-0.001,-1.25,-9999.9,-100.00
68,Entry long,2013-11-12 08:00,Long,347,0.000271,0.094037,0.002,2.39,0.002,2.49,-0.001,-1.25,-9999.9,-100.00
69,Exit long,2013-11-22 04:00,Long Exit,703,0.000134,0.096212,-0.002,-2.28,0.0002,0.18,-0.002,-2.19,-9999.91,-100.00
69,Entry long,2013-11-22 04:00,Long,718,0.000134,0.096212,-0.002,-2.28,0.0002,0.18,-0.002,-2.19,-9999.91,-100.00
70,Exit long,2013-11-27 08:00,Long Exit,887,0.000104,0.09412,-0.002,-2.18,0.002,2.11,-0.002,-2.09,-9999.91,-100.00
70,Entry long,2013-11-27 04:00,Long,905,0.000104,0.09412,-0.002,-2.18,0.002,2.11,-0.002,-2.09,-9999.91,-100.00
71,Exit long,2013-12-04 20:00,Long Exit,1128,0.00008,0.092,-0.002,-2.11,0,0.00,-0.002,-2.01,-9999.91,-100.00
71,Entry long,2013-12-04 20:00,Long,1150,0.00008,0.092,-0.002,-2.11,0,0.00,-0.002,-2.01,-9999.91,-100.00
72,Exit short,2013-12-12 16:00,Short Exit,844,0.000103,0.08961,0.003,2.79,0.003,2.89,-0.0003,-0.33,-9999.91,-100.00
72,Entry short,2013-12-12 16:00,Short,870,0.000103,0.08961,0.003,2.79,0.003,2.89,-0.0003,-0.33,-9999.91,-100.00
73,Exit short,2013-12-16 12:00,Margin call,817,0.000114,0.09234,-0.001,-1.06,0,0.00,-0.001,-0.96,-9999.91,-100.00
73,Entry short,2013-12-16 12:00,Short,810,0.000114,0.09234,-0.001,-1.06,0,0.00,-0.001,-0.96,-9999.91,-100.00
74,Exit long,2013-12-24 16:00,Long Exit,629,0.000142,0.091306,-0.002,-2.37,0,0.00,-0.002,-2.28,-9999.91,-100.00
74,Entry long,2013-12-24 16:00,Long,643,0.000142,0.091306,-0.002,-2.37,0,0.00,-0.002,-2.28,-9999.91,-100.00
75,Exit long,2013-12-26 04:00,Long Exit,713,0.000129,0.089526,0.002,2.53,0.002,2.64,-0.001,-1.40,-9999.91,-100.00
75,Entry long,2013-12-26 04:00,Long,694,0.000129,0.089526,0.002,2.53,0.002,2.64,-0.001,-1.40,-9999.91,-100.00
76,Exit long,2014-01-02 16:00,Long Exit,768,0.000123,0.091881,0.002,2.61,0.002,2.71,-0.002,-1.70,-9999.91,-100.00
76,Entry long,2014-01-01 04:00,Long,747,0.000123,0.091881,0.002,2.61,0.002,2.71,-0.002,-1.70,-9999.91,-100.00
77,Exit long,2014-01-11 16:00,Long Exit,877,0.000105,0.093975,-0.002,-2.21,0.001,1.35,-0.002,-2.11,-9999.91,-100.00
77,Entry long,2014-01-11 16:00,Long,895,0.000105,0.093975,-0.002,-2.21,0.001,1.35,-0.002,-2.11,-9999.91,-100.00
78,Exit short,2014-01-17 20:00,Margin call,782,0.000118,0.091804,-0.001,-0.71,0,0.00,-0.001,-0.61,-9999.91,-100.00
78,Entry short,2014-01-17 20:00,Short,778,0.000118,0.091804,-0.001,-0.71,0,0.00,-0.001,-0.61,-9999.91,-100.00
79,Exit long,2014-01-20 04:00,Long Exit,826,0.000108,0.091044,-0.002,-2.21,0.0001,0.14,-0.002,-2.11,-9999.91,-100.00
79,Entry long,2014-01-20 04:00,Long,843,0.000108,0.091044,-0.002,-2.21,0.0001,0.14,-0.002,-2.11,-9999.91,-100.00
80,Exit short,2014-01-24 08:00,Short Exit,784,0.000116,0.089088,-0.002,-2.28,0,0.00,-0.002,-2.18,-9999.91,-100.00
80,Entry short,2014-01-24 08:00,Short,768,0.000116,0.089088,-0.002,-2.28,0,0.00,-0.002,-2.18,-9999.91,-100.00
81,Exit long,2014-01-28 00:00,Long Exit,772,0.000116,0.087348,0.002,2.32,0.002,2.42,-0.001,-1.56,-9999.91,-100.00
81,Entry long,2014-01-28 00:00,Long,753,0.000116,0.087348,0.002,2.32,0.002,2.42,-0.001,-1.56,-9999.91,-100.00
82,Exit long,2014-02-03 04:00,Long Exit,805,0.000109,0.089489,-0.002,-2.14,0.0003,0.39,-0.002,-2.05,-9999.91,-100.00
82,Entry long,2014-02-01 20:00,Long,821,0.000109,0.089489,-0.002,-2.14,0.0003,0.39,-0.002,-2.05,-9999.91,-100.00
83,Exit short,2014-02-06 08:00,Short Exit,786,0.000113,0.08701,-0.002,-2.28,0.002,2.24,-0.002,-2.18,-9999.91,-100.00
83,Entry short,2014-02-06 08:00,Short,770,0.000113,0.08701,-0.002,-2.28,0.002,2.24,-0.002,-2.18,-9999.91,-100.00
84,Exit long,2014-03-03 16:00,Long Exit,608,0.000137,0.085214,-0.002,-2.45,0,0.00,-0.002,-2.35,-9999.92,-100.00
84,Entry long,2014-03-03 16:00,Long,622,0.000137,0.085214,-0.002,-2.45,0,0.00,-0.002,-2.35,-9999.92,-100.00
85,Exit short,2014-03-07 20:00,Margin call,630,0.000133,0.083258,-0.001,-0.84,0,0.00,-0.001,-0.74,-9999.92,-100.00
85,Entry short,2014-03-07 20:00,Short,626,0.000133,0.083258,-0.001,-0.84,0,0.00,-0.001,-0.74,-9999.92,-100.00
86,Exit short,2014-03-08 04:00,Margin call,629,0.000008,0.004952,-0.0001,-1.82,0.00001,0.22,-0.0001,-1.71,-9999.92,-100.00
86,Entry short,2014-03-08 04:00,Short,619,0.000008,0.004952,-0.0001,-1.82,0.00001,0.22,-0.0001,-1.71,-9999.92,-100.00
87,Exit short,2014-03-08 08:00,Short Exit,633,0.000125,0.077375,-0.002,-2.46,0.0002,0.22,-0.002,-2.36,-9999.92,-100.00
87,Entry short,2014-03-08 04:00,Short,619,0.000125,0.077375,-0.002,-2.46,0.0002,0.22,-0.002,-2.36,-9999.92,-100.00
